row_idx,question,passage,gold_answer_bool,pred_text,pred_answer_bool,correct
2995,هل يحدث ظل موردور قبل لوتر؟,قصة أصلية غير قانونية تدور أحداثها في الأسطورة التي أنشأها جي آر آر. تولكين، تدور أحداث اللعبة بين أحداث The Hobbit وThe Lord of the Rings. يتحكم اللاعب في Talion، الحارس الذي يرتبط مع شبح Elf Lord Celebrimbor، حيث ينطلق الاثنان للانتقام لمقتل أحبائهم. يمكن للاعبين المشاركة في قتال مشاجرة واستخدام قدرات الأشباح لمحاربة الأعداء والتلاعب بهم. تقدم اللعبة نظام Nemesis، والذي يسمح للذكاء الاصطناعي للشخصيات غير القابلة للعب بتذكر وفاة بطل اللعبة والرد وفقًا لذلك.,1,نعم.,1,1
341,هي سرعة الصوت ثابتة لجميع المواد,في الكلام اليومي الشائع، تشير سرعة الصوت إلى سرعة الموجات الصوتية في الهواء. ومع ذلك، فإن سرعة الصوت تختلف من مادة إلى أخرى: فالصوت ينتقل بشكل أبطأ في الغازات؛ ينتقل بشكل أسرع في السوائل. وأسرع في المواد الصلبة. على سبيل المثال، (كما هو مذكور أعلاه)، ينتقل الصوت بسرعة 343 م/ث في الهواء؛ وينتقل بسرعة 1484 م/ث في الماء (4.3 أضعاف سرعة حركته في الهواء)؛ وبسرعة 5120 م/ث في الحديد (حوالي 15 مرة أسرع من الهواء). في مادة شديدة الصلابة مثل الماس، ينتقل الصوت بسرعة 12000 متر في الثانية (26843 ميلاً في الساعة)؛ (حوالي 35 مرة أسرع من الهواء) وهي تقريبًا السرعة القصوى التي ينتقل بها الصوت في الظروف العادية.,0,لا.,0,1
2652,هل حصل أي شخص في خفر السواحل على وسام الشرف؟,دوغلاس ألبرت مونرو (11 أكتوبر 1919 - 27 سبتمبر 1942) هو العضو الوحيد في خفر السواحل الأمريكي الذي حصل على وسام الشرف، أعلى جائزة عسكرية في الولايات المتحدة. حصل مونرو على الوسام بعد وفاته عن أفعاله كضابط مسؤول عن مجموعة من سفن الإنزال في 27 سبتمبر 1942، خلال معركة ماتانيكاو في سبتمبر في حملة غوادالكانال في الحرب العالمية الثانية.,1,نعم.,1,1
1134,هي نسخة مصدقة نفس النسخة الأصلية في المملكة المتحدة,النسخة المعتمدة هي نسخة (غالبًا نسخة) من المستند الأساسي الذي يحتوي على تصديق أو شهادة بأنها نسخة طبق الأصل من المستند الأساسي. ولا يشهد أن المستند الأساسي أصلي، بل يشهد فقط أنه نسخة طبق الأصل من المستند الأساسي.,0,لا.,0,1
1601,أيرلندا الجنوبية هي جزء من الجزر البريطانية,"الجزر البريطانية هي مجموعة من الجزر في شمال المحيط الأطلسي قبالة الساحل الشمالي الغربي لقارة أوروبا والتي تتكون من جزر بريطانيا العظمى وأيرلندا وجزيرة مان وأكثر من ستة آلاف جزيرة أصغر. تبلغ مساحتها الإجمالية حوالي 315,159 كيلومتر مربع، ويبلغ عدد سكانها مجتمعة أقل بقليل من 70 مليون نسمة، وتشمل دولتين ذات سيادة، جمهورية أيرلندا (التي تغطي حوالي خمسة أسداس جزيرة أيرلندا) والمملكة المتحدة لبريطانيا العظمى وبريطانيا العظمى. إيرلندا الشمالية. تعتبر جزر ألديرني وجيرسي وغيرنسي وسارك والجزر الصغيرة المجاورة لها في بعض الأحيان جزءًا من الجزر البريطانية.",1,نعم,1,1
2075,شراب الذرة عالي المالتوز هو نفس الفركتوز العالي,"شراب الذرة عالي المالتوز هو مادة مضافة للأغذية تستخدم كمحلي وكمادة حافظة. غالبية السكر هو المالتوز. وهو أقل حلاوة من شراب الذرة عالي الفركتوز ويحتوي على القليل من الفركتوز أو لا يحتوي عليه. ومع ذلك، فهي حلوة بما يكفي لتكون مفيدة كمحلي في إنتاج الأغذية التجارية. للحصول على علامة ""عالية""، يجب أن يحتوي الشراب على 50% على الأقل من المالتوز. عادة، يحتوي على 40-50% من المالتوز، على الرغم من أن البعض قد يصل إلى 70%.",0,لا.,0,1
2375,هي قوة الخامس نفس الخالي من الرصاص,تم استخدامه في البداية للبنزين/البنزين الخالي من الرصاص ذو الأوكتان العالي (المعروف سابقًا باسم Optimax في بعض المناطق)، ويستخدم الآن أيضًا لوقود الديزل عالي المواصفات.,1,لا.,0,0
1623,يمكن أن يكون الجو حارا جدا ويسبب لك الإغماء,الإغماء الحراري هو الإغماء أو الدوخة نتيجة لارتفاع درجة الحرارة (الإغماء هو المصطلح الطبي للإغماء). وهو نوع من أمراض الحرارة. العرض الأساسي للإغماء الحراري هو الإغماء، مع أو بدون ارتباك عقلي. يحدث الإغماء الحراري بسبب تمدد الأوعية الدموية الطرفية، مما يؤدي إلى انخفاض تدفق الدم إلى القلب والجفاف.,1,نعم,1,1
2950,هي الولايات المتحدة بصرف النظر عن الاتحاد الأوروبي,العلاقات بين الولايات المتحدة الأمريكية (US) والاتحاد الأوروبي (EU) هي العلاقات الثنائية بين ذلك البلد والمنظمة فوق الوطنية. لقد ظلت الولايات المتحدة والاتحاد الأوروبي يتفاعلان منذ أكثر من ستين عاماً. بدأت العلاقات بين الولايات المتحدة والاتحاد الأوروبي رسميًا في عام 1953 عندما قام سفراء الولايات المتحدة بزيارة المجموعة الأوروبية للفحم والصلب (الاتحاد الأوروبي سابقًا). ويتمتع الطرفان بعلاقة جيدة يعززها التعاون في مجالات التجارة والدفاع العسكري والقيم المشتركة.,0,لا.,0,1
2371,هل هناك أسماك قرش في لونغ آيلاند ساوند,تشمل الأسماك البحرية الأكثر شيوعًا في المضيق بورجي، وسمك الزبدة، وسمك المفلطح الشتوي، وسمك المفلطح الصيفي، وسمك النافذة، وسمك المفلطح ذو الأربع نقاط، وروبن البحر الشمالي والمخطط، والتزلج الصغير، والمنهادن، والسمك الفضي الأطلسي، والقاروص الأسود، والسمك الأسود (tautog)، والكونر، والسمك الأزرق. ، وكلب البحر السلس. في كثير من الأحيان، يدخل سمك البونيتو ​​الأطلسي والباكور الكاذب، وكلاهما من عائلة التونة، إلى الصوت ويمكن للصيادين اصطيادهما من القوارب الصغيرة والشاطئ. لقد انخفضت العديد من الأنواع بسرعة منذ عام 1975 بسبب الصيد الجائر. قد لا يكون السمك المفلطح الشتوي موجودًا حاليًا باستثناء المجموعات المحلية الصغيرة النادرة. كما أن Tautog وسمك المفلطح الصيفي أقل عددًا أيضًا. تشمل الأسماك النهرية القاروس المخطط، والجثم الأبيض، والويف، والرنجة الزرقاء، والشاد الأمريكي والجوزي. على الرغم من أن العديد من أنواع أسماك القرش من المحتمل أن تتجول بشكل غير متكرر داخل وخارج الصوت، على سبيل المثال. القرش الأزرق، وسمك القرش ماكو، وسمك القرش المطرقة، وسمك القرش الدراس، لا يوجد سوى أربعة أنواع من أسماك القرش التي توجد بانتظام في المنطقة. هذه هي قرش النمر الرملي، وسمك القرش الرملي، وكلب البحر الشوكي، وكلب البحر الأملس.,1,نعم.,1,1
