row_idx,question,sol1,sol2,sol3,sol4,gold_label_idx,pred_text,pred_label_idx,correct
12466,"تتعلق هذه الأسئلة بالمعلومات التالية.
""لقد تزايدت قوى الرأسمالية الطبيعية في المناطق الريفية في السنوات الأخيرة، حيث ظهر الكثير من الفلاحين الأثرياء الجدد في كل مكان والعديد من الفلاحين الوسطى الأثرياء يسعون جاهدين ليصبحوا فلاحين أثرياء. ومن جهة أخرى، لا يزال العديد من الفلاحين الفقراء يعيشون في فقر نظرًا لعدم وجود الوسائل الإنتاجية الكافية، ويقوم بعضهم بالديون ويبيع البعض الآخر أو يستأجر أراضيهم. إذا لم يتم السيطرة على هذا الاتجاه، فستتفاقم التقسيمات في الريف يومًا بعد يوم. سيشكو تلك الفلاحين الذين يفقدون أراضيهم والذين يبقون في الفقر من أننا لا نفعل شيئًا لإنقاذهم من الهلاك أو لمساعدتهم على تخطي صعوباتهم. كما لن تكون المزارعين الوسطى الأثرياء الذين يتجهون باتجاه الرأسمالية سعداء بنا، فلن نتمكن أبدًا من تلبية مطالبهم ما لم ننوي اتخاذ طريق الرأسمالية. هل يمكن للتحالف بين العاملين والفلاحين أن يستمر في هذه الظروف؟ من الواضح ألا! ليس هناك حل لهذه المشكلة إلا على أساس جديد. وهذا يعني إحداث التحول الاشتراكي التدريجي لكل الزراعة بالتزامن مع تحقيق التحول الصناعي الاشتراكي التدريجي والتحول الاشتراكي للحرف اليدوية والصناعة الرأسمالية والتجارة؛ بمعنى آخر، يعني تنفيذ التعاون والقضاء على اقتصاد الفلاحين الأثرياء والاقتصاد الفردي في المناطق الريفية بحيث يصبح جميع السكان الريفيين أثرياءً بشكلٍ متزايد معًا. نحن نؤكد أن هذه هي الطريقة الوحيدة لتوطيد التحالف بين العاملين والفلاحين.""
ماو تسي تونغ، حول مسألة التعاون الزراعي، 1955
يفهم نقل ماو على أحسن وجه في إطار أي من الأمور التالية؟",حكومات البلدان الشيوعية التي تنفذ إصلاحات ليبرالية سياسية واقتصادية لتخفيف الاضطرابات الاجتماعية,الحكومات التي تروج لجمع الأراضي لتقليل عدم المساواة بين قطاعات السكان,الحكومات التي تروج للسياسات الهادفة إلى تسريع الصناعة,الحكومات التي تروج للسياسات الرأسمالية لتقليل عدم المساواة بين قطاعات السكان,1,ب,1,1
10533,"من بين ما يلي، ما هو ليس إنزيم يعتمد على الزنك؟
",أكسدة السوبر أكسيد,الفوسفاتاز القلوية,بروكسيد الغلوتاثيون,بوليميراز الحمض النووي,2,د,3,0
7184,ما هو العملية التي تصف العضلات الأمعائية تقلص لنقل الطعام خلال الجهاز الهضمي؟,الامتصاص,المستحلب,التمنج,الرجفة,2,ج,2,1
10640,يسند ترميز هافمان رموزًا فريدة ذات أطوال متغيرة لقيم المدخلات استنادًا إلى تكرار كل قيمة. يتم تعيين رموز للقيم التي تحدث بشكل متكرر وتحتوي على عدد أقل من البتات من القيم التي تحدث بشكل أقل تكرارًا ، وتحتوي على رموز تحتوي على مزيد من البتات. ما هو الاستخدام الأنسب لترميز هافمان فيما يلي؟,فك التشفير,فرز فعال,ضغط بدون فقد,ضغط مع فقد,2,ج,2,1
6360, يؤكد هويمر أنه لا يوجد سبب للاعتقاد بأن ضرر استخدام المخدرات مهم بشكل ما,أكثر ضررًا في المتوسط ​​من الأنشطة الضارة المسموح بها قانونًا.,مختلف عن الأضرار الناجمة عن الأنشطة الضارة الأخرى المسموح بها قانونًا.,أكثر تدميرًا لطابع الشخصية للفرد من الأنشطة الضارة الأخرى المسموح بها قانونًا.,الكل مما سبق.,3,ب,1,0
10672,يوجد احتكار ثنائي الجانب عندما,يشتري الشراء الحصري من الاحتكار,يبيع الاحتكار لنوعين مختلفين من المستهلكين,يشتري الاحتكار من الشراء الحصري,يبيع الاحتكار نوعين مختلفين من السلع,0,ب,1,0
6373,تم استئجار مبلط بواسطة بناء بموجب عقد مكتوب لمدة عام واحد ، براتب سنوي قدره 45،000 دولار ، وكان من المقرر أن يبدأ العمل في الأول من مارس. ولأن البناء لم يتمكن من الحصول على عقود بناء كافية للحفاظ على جميع موظفيه مشغولين خلال الموسم الذي يبدأ في الأول من مارس ، فقد أخطر البناء المبلط في 15 فبراير بأنه لا يمكنه تحمل تكاليف توظيفه كمبلط. في الوقت نفسه ، قدم البناء للمبلط العمل لمدة العقد نفسه ، كحارس ليلي براتب سنوي قدره 25،000 دولار. رفض المبلط العرض وظل عاطلًا عن العمل طوال العام. لم تتوفر عملية توظيف للمبلطين في المجتمع خلال العام ، ولكن يمكن للمبلط الحصول على وظيفة أخرى كعامل يومي سوف تدفع ما يصل إلى 25،000 دولار في السنة. في نهاية العام ، في حالة الدعوى القضائية المرفوعة ضد البناء لخرق العقد ، كم يستحق المبلط استرداده؟,20،000 دولار (سعر العقد البالغ 45،000 دولار ناقص ال 25،000 دولار التي كان يمكن للمبلط الحصول عليها من خلال التوظيف الآخر).,45،000 دولار (سعر العقد).,لا شيء ، لأن البناء لم يتصرف بنية سيئة عند فصل المبلط.,لا شيء ، لأن المبلط لم يوفر أفضل ما لديه لتقليل خسائره.,1,ب,1,1
10358,يمكن استخدام تحليل العناصر النادرة لتحديد:,الشكل والعمر لأداة أو نتاج بيئي.,المصدر الجغرافي للمادة الخام التي صنعت منها أداة.,أنماط التآكل على الأدوات.,الارتباطات والسياق لأداة، أو نتاج بيئي، أو سمة.,1,ب,1,1
12862,في المتوسط، يتفوق الرجال على النساء في جميع المهام التالية باستثناء:,المعالجة المتزامنة,الدوران العقلي,المهارات الحركية الموجهة نحو الهدف,حل المشكلات الرياضية,0,د,3,0
5848,لماذا كان بطليموس يجعل الكواكب تدور حول الأرض على ‘دوائر على دوائر’ في نموذجه للكون؟,لشرح سبب تأخير الكواكب الأبعد في القيام بدورة خلال كوكب البروج.,لشرح حقيقة أن الكواكب في بعض الأحيان تظهر بأنها تتحرك غربًا بدلاً من الشرق بشكل نسبي إلى النجوم في سمائنا.,لشرح سبب عدم قدرة الإغريق على اكتشاف حركة النجوم المقارنة.,لحساب المسافات المتباينة للكواكب من الأرض بطريقة صحيحة.,1,ب,1,1
5183,"لأي من هذين السيناريوين يقوم الشخصية الرئيسية (التي تستخدم ""أنا/ي / ملكي"") بفعل شيء خاطئ من الناحية الأخلاقية بوضوح وفقًا للمعايير الأخلاقية العادية في الولايات المتحدة كما هو في عام 2020؟ السيناريو 1 | أستخدم كلمة الله ويسوع كألفاظ نابية خارج الكنيسة بشكل متكرر. السيناريو 2 | قمت بخطف الطفل في الملصقات المفقودة.",خاطئ، خاطئ,خاطئ، غير خاطئ,غير خاطئ، خاطئ,غير خاطئ، غير خاطئ,0,أ,0,1
1359,ما الذي يظل نسبياً ثابتاً عبر السنوات البالغة؟,ذاكرة الحواس,القلق الشخصي,إجهاد الزواج,رضا الوظيفة,0,أ,0,1
10049,ماهي العبارة المنطقية التي تشرح الظروف التي شكلت ظهور دراسات السلام كمجال بحثي؟,نشأت دراسات السلام بعد الحرب العالمية الثانية كاستجابة لفشل العلاقات الدولية في منع النزاع العالمي بعد الحرب العالمية الأولى. في البداية، كان المجال مشروطًا بالسباق النووي والانقسام الشرقي الغربي الذي اعتلته الحرب الباردة، ولكنه سرعان ما اعتمد القلق بشأن القضايا البيئية والقضايا المتعلقة بالانقسام الشمالي / الجنوبي والثروة/ الفَقر.,نشأت دراسات السلام كتخصص بحثي بعد الحرب الباردة عندما تحولت مفاهيم الدراسات الأمنية لتشمل مجالات القلق مثل الأمن البيئي والاجتماعي والاقتصادي. تعتمد دراسات السلام كمجال بحثي بشكل رئيسي على المنهج التحليلي الأوروبي للأمن وأصبح يعرف بمفاهيمٍ وتطورات ظهرت ضمن الدول الغربية والأغنياء.,نشأت دراسات السلام كاستجابة للقدرة النووية المتزايدة للدول خلال الحرب الباردة. تهدف دراسات السلام إلى تأمين الدولة كجسم مرجعي من خلال دراسة تراكم الأسلحة. تتركز الطريقة التحليلية بشكل خاص على سباق التسلح النووي بين الشرق والغرب.,نشُأت دراسات السلام كاستجابة للحرب العالمية الأولى ، وتركز على الاختلافات في توزيع الثروات والموارد التي توجد داخل النظام العالمي ، بهدف النهوض بالسلام من خلال توزيع هذه الموارد بالتساوي.,0,ب,1,0
